key,name,city,state,country,lat,long,vip
LYO,Lyons-Rice County Municipal,Lyons,KS,USA,38.34,-98.23,False
LZU,Gwinnett County,Lawrenceville,GA,USA,33.98,-83.96,False
M01,General Dewitt Spain,Memphis,TN,USA,35.20,-90.05,False
M02,Dickson Municipal,Dickson,TN,USA,36.13,-87.43,False
M03,Dennis F Cantrell,Conway,AR,USA,35.08,-92.42,False
M04,Covington Municipal,Covington,TN,USA,35.58,-89.59,False
M05,Caruthersville Memorial,Caruthersville,MO,USA,36.18,-89.68,False
M08,William L. Whitehurst,Bolivar,TN,USA,35.21,-89.04,False
M09,Piedmont Municipal,Piedmont,MO,USA,37.13,-90.71,False
M11,Copiah County,Crystal Springs,MS,USA,31.90,-90.37,False
M13,Poplarville-Pearl River County,Poplarville,MS,USA,30.79,-89.50,False
M15,Perry County,Linden,TN,USA,35.60,-87.88,False
M16,John Bell Williams,Raymond,MS,USA,32.30,-90.41,False
M17,Bolivar Municipal,Bolivar,MO,USA,37.60,-93.35,False
M18,Hope Municipal,Hope,AR,USA,33.72,-93.66,False
M19,Newport Municipal,Newport,AR,USA,35.64,-91.18,False
M21,Muhlenberg County,Greenville,KY,USA,37.23,-87.16,False
M22,Russellville Municipal,Russellville,AL,USA,34.45,-87.71,False
M23,James H. Easom,Newton,MS,USA,32.31,-89.14,False
M24,Dean Griffin Memorial,Wiggins,MS,USA,30.84,-89.16,False
M25,Mayfield-Graves County,Mayfield,KY,USA,36.77,-88.58,False
M27,Waldron Municipal,Waldron,AR,USA,34.88,-94.11,False
M29,Hassel,Clifton,TN,USA,35.39,-87.97,False
M30,Metropolis Municipal,Metropolis,IL,USA,37.19,-88.75,False
M32,Lake Village Municipal,Lake Village,AR,USA,33.35,-91.32,False
M33,Sumner County Regional,Gallatin,TN,USA,36.38,-86.41,False
M34,Kentucky Dam State Park,Gilbertsville,KY,USA,37.01,-88.30,False
M36,Frank Federer Memorial,Brinkley,AR,USA,34.88,-91.18,False
M37,Ruleville-Drew,Drew,MS,USA,33.78,-90.53,False
M39,Mena Intermountain Municipal,Mena,AR,USA,34.55,-94.20,False
M40,Monroe County,Aberdeen-Amory,MS,USA,33.87,-88.49,False
M41,Holly Springs-Marshall County,Holly Springs,MS,USA,34.80,-89.52,False
M43,Prentiss-Jefferson Davis County,Prentiss,MS,USA,31.60,-89.91,False
M44,Houston Municipal,Houston,MS,USA,33.89,-89.02,False
M46,Colstrip,Colstrip,MT,USA,45.85,-106.71,False
M48,Houston Memorial,Houston,MO,USA,37.33,-91.97,False
M52,Franklin-Wilkins,Lexington,TN,USA,35.65,-88.38,False
M53,Humboldt Municipal,Humboldt,TN,USA,35.80,-88.87,False
M54,Lebanon Municipal,Lebanon,TN,USA,36.19,-86.32,False
M58,Monett Municipal,Monett,MO,USA,36.91,-94.01,False
M59,Richton-Perry County,Richton,MS,USA,31.32,-88.94,False
M60,Woodruff County,Augusta,AR,USA,35.27,-91.27,False
M65,Wynne Municipal,Wynne,AR,USA,35.23,-90.76,False
M70,Pocahontas Municipal,Pocahontas,AR,USA,36.25,-90.96,False
M72,New Albany-Union County,New Albany,MS,USA,34.55,-89.02,False
M73,Almyra Municipal,Almyra,AR,USA,34.41,-91.47,False
M75,Malta,Malta,MT,USA,48.37,-107.92,False
M76,Picayune Municipal,Picayune,MS,USA,30.49,-89.65,False
M77,Howard County,Nashville,AR,USA,34.00,-93.84,False
M78,Malvern Municipal,Malvern,AR,USA,34.33,-92.76,False
M79,John H Hooks Jr Memorial,Rayville,LA,USA,32.49,-91.77,False
M82,Madison County Executive,Huntsville,AL,USA,34.86,-86.56,False
M83,McCharen,West Point,MS,USA,33.58,-88.67,False
M89,Dexter B. Florence Memorial,Arkadelphia,AR,USA,34.10,-93.07,False
M91,Springfield-Robertson County,Springfield,TN,USA,36.54,-86.92,False
M95,Richard Arthur,Fayette,AL,USA,33.71,-87.82,False
M97,Tunica Municipal,Tunica,MS,USA,34.69,-90.35,False
M99,Saline County/Watts,Benton,AR,USA,34.56,-92.61,False
MAC,Herbert Smart Downtown,Macon,GA,USA,32.82,-83.56,False
MAE,Madera Municipal,Madera,CA,USA,36.99,-120.11,False
MAF,Midland International,Midland,TX,USA,31.94,-102.20,False
MAI,Marianna Municipal,Marianna,FL,USA,30.84,-85.18,False
MAL,Malone-Dufort,Malone,NY,USA,44.85,-74.33,False
MAO,Marion County,Marion,SC,USA,34.18,-79.33,False
MAW,Malden Municipal,Malden,MO,USA,36.60,-89.99,False
MAZ,Eugenio Maria De Hostos,Mayaguez,PR,USA,18.26,-67.15,False
MBG,Mobridge Municipal,Mobridge,SD,USA,45.55,-100.41,False
MBL,Manistee County Blacker,Manistee,MI,USA,44.27,-86.25,False
MBO,Bruce Campbell,Madison,MS,USA,32.44,-90.10,False
MBS,Mbs International,Saginaw,MI,USA,43.53,-84.08,False
MBT,Murfreesboro Municipal,Murfreesboro,TN,USA,35.88,-86.38,False
MBY,Omar N Bradley,Moberly,MO,USA,39.46,-92.43,False
MCB,McComb-Pike County,McComb,MS,USA,31.18,-90.47,False
MCD,Mackinac Island,Mackinac Island,MI,USA,45.86,-84.64,False
MCE,Merced Municipal/MacReady,Merced,CA,USA,37.28,-120.51,False
MCG,McGrath,McGrath,AK,USA,62.95,-155.61,False
MCI,Kansas City International,Kansas City,MO,USA,39.30,-94.71,False
MCK,McCook Municipal,McCook,NE,USA,40.21,-100.59,False
MCN,Middle Georgia Regional,Macon,GA,USA,32.69,-83.65,False
MCO,Orlando International,Orlando,FL,USA,28.43,-81.32,False
MCW,Mason City Municipal,Mason City,IA,USA,43.16,-93.33,False
MCX,White County,Monticello,IN,USA,40.71,-86.77,False
MCZ,Martin County,Williamston,NC,USA,35.86,-77.18,False
MDD,Midland Airpark,Midland,TX,USA,32.04,-102.10,False
MDF,Mooreland Municipal,Mooreland,OK,USA,36.48,-99.19,False
MDH,Southern Illinois,Carbondale,IL,USA,37.78,-89.25,False
MDR,Medfra,Medfra,AK,USA,63.11,-154.72,False
MDS,Madison Municipal,Madison,SD,USA,44.02,-97.09,False
MDT,Harrisburg Intl,Harrisburg,PA,USA,40.19,-76.76,False
MDW,Chicago Midway,Chicago,IL,USA,41.79,-87.75,False
MDZ,Taylor County,Medford,WI,USA,45.10,-90.30,False
MEB,Laurinburg-Maxton,Maxton,NC,USA,34.79,-79.37,False
MEI,Key,Meridian,MS,USA,32.33,-88.75,False
MEJ,Meade Municipal,Meade,KS,USA,37.28,-100.36,False
MEM,Memphis International,Memphis,TN,USA,35.04,-89.98,False
MER,Castle,Atwater,CA,USA,37.38,-120.57,False
MEV,Minden-Tahoe,Minden,NV,USA,39.00,-119.75,False
MEY,Mapleton Municipal,Mapleton,IA,USA,42.18,-95.79,False
MFD,Mansfield Lahm Municipal,Mansfield,OH,USA,40.82,-82.52,False
MFE,McAllen Miller International,McAllen,TX,USA,26.18,-98.24,False
MFI,Marshfield Municipal,Marshfield,WI,USA,44.64,-90.19,False
MFR,Rogue Valley International,Medford,OR,USA,42.37,-122.87,False
MFV,Accomack County,Melfa,VA,USA,37.65,-75.76,False
MGC,Michigan City Municipal,Michigan City,IN,USA,41.70,-86.82,False
MGJ,Orange Cty,Montgomery,NY,USA,41.51,-74.26,False
MGM,Montgomery Regional Apt,Montgomery,AL,USA,32.30,-86.39,False
MGR,Moultrie Municipal,Moultrie,GA,USA,31.08,-83.80,False
MGW,Morgantown Muni-Walter L. Bill Hart Fld.,Morgantown,WV,USA,39.64,-79.92,False
MGY,Dayton Wright Brothers,Dayton,OH,USA,39.59,-84.22,False
MHE,Mitchell Municipal,Mitchell,SD,USA,43.77,-98.04,False
MHK,Manhattan Regional,Manhattan,KS,USA,39.14,-96.67,False
MHL,Marshall Memorial Municipal,Marshall,MO,USA,39.10,-93.20,False
MHM,Minchumina,Minchumina,AK,USA,63.88,-152.30,False
MHP,Metter Municipal,Metter,GA,USA,32.37,-82.08,False
MHR,Sacramento Mather,Sacramento,CA,USA,38.55,-121.30,False
MHT,Manchester,Manchester,NH,USA,42.93,-71.44,False
MHV,Mojave,Mojave,CA,USA,35.06,-118.15,False
MIA,Miami International,Miami,FL,USA,25.79,-80.29,False
MIB,Minot AFB,,,USA,48.42,-101.36,False
MIC,Crystal,Minneapolis,MN,USA,45.06,-93.35,False
MIE,Delaware County,Muncie,IN,USA,40.24,-85.40,False
MIO,Miami Municipal,Miami,OK,USA,36.91,-94.89,False
MIT,Shafter-Minter,Shafter,CA,USA,35.51,-119.19,False
MIV,Millville Muni,Millville,NJ,USA,39.37,-75.07,False
MIW,Marshalltown Municipal,Marshalltown,IA,USA,42.11,-92.92,False
MJQ,Jackson Municipal,Jackson,MN,USA,43.65,-94.99,False
MJX,Robert J. Miller Airpark,Toms River,NJ,USA,39.93,-74.29,False
MKA,Miller Municipal,Miller,SD,USA,44.53,-98.96,False
MKC,Downtown,Kansas City,MO,USA,39.12,-94.59,False
MKE,General Mitchell International,Milwaukee,WI,USA,42.95,-87.90,False
MKG,Muskegon County,Muskegon,MI,USA,43.17,-86.24,False
MKJ,Mountain Empire,Marion,VA,USA,36.89,-81.35,False
MKK,Molokai,Kaunakakai,HI,USA,21.15,-157.10,False
MKL,McKellar-Sipes Regional,Jackson,TN,USA,35.60,-88.92,False
MKO,Davis,Muskogee,OK,USA,35.66,-95.36,False
MKT,Mankato Regional,Mankato,MN,USA,44.22,-93.92,False
MKV,Marksville Municipal,Marksville,LA,USA,31.09,-92.07,False
MKY,Marco Island,Marco Island,FL,USA,26.00,-81.67,False
MLB,Melbourne International,Melbourne,FL,USA,28.10,-80.65,False
MLC,McAlester Regional,McAlester,OK,USA,34.88,-95.78,False
MLE,Millard,Omaha,NE,USA,41.20,-96.11,False
MLF,Milford Municipal,Milford,UT,USA,38.43,-113.01,False
MLI,Quad City,Moline,IL,USA,41.45,-90.51,False
MLJ,Baldwin County,Milledgeville,GA,USA,33.15,-83.24,False
MLL,Marshall,Marshall,AK,USA,61.87,-162.07,False
MLS,Frank Wiley,Miles City,MT,USA,46.43,-105.89,False
MLT,Millinocket Municipal,Millinocket,ME,USA,45.65,-68.69,False
MLU,Monroe Regional,Monroe,LA,USA,32.51,-92.04,False
MLY,Manley Hot Springs,Manley Hot Springs,AK,USA,65.00,-150.64,False
MMH,Mammoth Yosemite,Mammoth Lakes,CA,USA,37.62,-118.84,False
MMI,McMinn County,Athens,TN,USA,35.40,-84.56,False
MMK,Meriden-Markham Municipal,Meriden,CT,USA,41.51,-72.83,False
MML,Marshall Muni - Ryan,Marshall,MN,USA,44.45,-95.82,False
MMU,Morristown Municipal,Morristown,NJ,USA,40.80,-74.41,False
MMV,McMinnville Muni,McMinnville,OR,USA,45.19,-123.14,False
MNF,Mountain View,Mountain View,MO,USA,36.99,-91.71,False
MNI,Clarendon County,Manning,SC,USA,33.59,-80.21,False
MNM,Menominee-Marinette Twin County,Menominee,MI,USA,45.13,-87.64,False
MNN,Marion Municipal,Marion,OH,USA,40.62,-83.06,False
MNV,Monroe County,Madisonville,TN,USA,35.55,-84.38,False
MNZ,Hamilton Municipal,Hamilton,TX,USA,31.67,-98.15,False
MO6,Washington Memorial,Washington,MO,USA,38.59,-91.00,False
MO85,Lawrence Smith Memorial,Harrisonville,MO,USA,38.61,-94.34,False
MOB,Mobile Regional,Mobile,AL,USA,30.69,-88.24,False
MOD,Modesto City-County-Harry Sham,Modesto,CA,USA,37.63,-120.95,False
MOP,Mount Pleasant Municipal,Mount Pleasant,MI,USA,43.62,-84.74,False
MOR,Moore-Murrell,Morristown,TN,USA,36.18,-83.38,False
MOT,Minot International,Minot,ND,USA,48.26,-101.28,False
MOU,Mountain Village,Mountain Village,AK,USA,62.10,-163.68,False
MOX,Morris Municipal,Morris,MN,USA,45.57,-95.97,False
MPE,Philadelphia Municipal,Philadelphia,MS,USA,32.80,-89.13,False
MPJ,Petit Jean Park,Morrilton,AR,USA,35.14,-92.91,False
MPO,Pocono Mountains Muni,Mount Pocono,PA,USA,41.14,-75.38,False
MPR,McPherson,McPherson,KS,USA,38.35,-97.69,False
MPV,Edward F Knapp State,Barre-Montpelier,VT,USA,44.20,-72.56,False
MPZ,Mount Pleasant Municipal,Mount Pleasant,IA,USA,40.95,-91.51,False
MQB,Macomb Municipal,Macomb,IL,USA,40.52,-90.65,False
MQI,Dare County Regional,Manteo,NC,USA,35.92,-75.70,False
MQJ,Mount Comfort,Indianapolis,IN,USA,39.84,-85.90,False
MQT,Marquette County Airport,,,USA,46.35,-87.40,False
MQW,Telfair-Wheeler,McRae,GA,USA,32.10,-82.88,False
MQY,Smyrna,Smyrna,TN,USA,36.01,-86.52,False
MRB,Eastern Wv Reg/Shephard,Martinsburg,WV,USA,39.40,-77.98,False
MRC,Maury County,Columbia-Mt Pleasant,TN,USA,35.55,-87.18,False
MRF,Marfa Municipal,Marfa,TX,USA,30.37,-104.02,False
MRH,Michael J. Smith,Beaufort,NC,USA,34.73,-76.66,False
MRI,Merrill,Anchorage,AK,USA,61.21,-149.85,False
MRJ,Iowa County,Mineral Point,WI,USA,42.89,-90.23,False
MRN,Morganton-Lenoir,Morganton,NC,USA,35.82,-81.61,False
MRY,Monterey Peninsula,Monterey,CA,USA,36.59,-121.84,False
MSA,Mount Pleasant Municipal,Mount Pleasant,TX,USA,33.13,-94.98,False
MSL,Northwest Alabama Regional,Muscle Shoals,AL,USA,34.75,-87.61,False
MSN,Dane County Regional,Madison,WI,USA,43.14,-89.34,False
MSO,Missoula International,Missoula,MT,USA,46.92,-114.09,False
MSP,Minneapolis-St Paul Intl,Minneapolis,MN,USA,44.88,-93.22,False
MSS,Massena Int'l-Richards,Massena,NY,USA,44.94,-74.85,False
MSV,Sullivan Cty Intl,Monticello,NY,USA,41.70,-74.80,False
MSY,New Orleans International,New Orleans,LA,USA,29.99,-90.26,False
MTH,Florida Keys Marathon,Marathon,FL,USA,24.73,-81.05,False
MTJ,Montrose Regional,Montrose,CO,USA,38.51,-107.89,False
MTM,Metlakatla SPB,Metlakatla,AK,USA,55.13,-131.58,False
MTN,Martin State,Baltimore,MD,USA,39.33,-76.41,False
MTO,Coles County Memorial,Mattoon-Charleston,IL,USA,39.48,-88.28,False
MTP,Montauk,Montauk,NY,USA,41.08,-71.92,False
MTV,Blue Ridge,Martinsville,VA,USA,36.63,-80.02,False
MTW,Manitowoc County,Manitowoc,WI,USA,44.13,-87.68,False
MUE,Waimea-Kohala,Kamuela,HI,USA,20.00,-155.67,False
MUT,Muscatine Municipal,Muscatine,IA,USA,41.37,-91.15,False
MVC,Monroe County,Monroeville,AL,USA,31.46,-87.35,False
MVE,Montevideo-Chippewa County,Montevideo,MN,USA,44.97,-95.71,False
MVI,Monte Vista Muni,Monte Vista,CO,USA,37.53,-106.05,False
MVL,Morrisville-Stowe State,Morrisville,VT,USA,44.53,-72.61,False
MVM,Machias Valley,Machias,ME,USA,44.70,-67.48,False
MVN,Mt Vernon-Outland,Mt. Vernon,IL,USA,38.32,-88.86,False
MVY,Marthas Vineyard,Marthas Vineyard,MA,USA,41.39,-70.61,False
MWA,Williamson County,Marion,IL,USA,37.75,-89.01,False
MWC,Lawrence J Timmerman,Milwaukee,WI,USA,43.11,-88.03,False
MWH,Grant County,Moses Lake,WA,USA,47.21,-119.32,False
MWK,Mount Airy-Surry County,Mount Airy,NC,USA,36.46,-80.55,False
MWL,Mineral Wells Municipal,Mineral Wells,TX,USA,32.78,-98.06,False
MWM,Windom Municipal,Windom,MN,USA,43.91,-95.11,False
MWO,Hook Field Municipal,Middletown,OH,USA,39.53,-84.40,False
MXA,Manila Municipal,Manila,AR,USA,35.89,-90.15,False
MXO,Monticello Municipal,Monticello,IA,USA,42.23,-91.17,False
MYF,Montgomery,San Diego,CA,USA,32.82,-117.14,False
MYK,May Creek,May Creek,AK,USA,61.34,-142.69,False
MYL,McCall,McCall,ID,USA,44.89,-116.10,False
MYR,Myrtle Beach International,Myrtle Beach,SC,USA,33.68,-78.93,False
MYU,Mekoryuk,Mekoryuk,AK,USA,60.37,-166.27,False
MYV,Yuba County,Marysville,CA,USA,39.10,-121.57,False
MYZ,Marysville Municipal,Marysville,KS,USA,39.85,-96.63,False
MZJ,Pinal Airpark,Marana,AZ,USA,32.51,-111.33,False
MZZ,Marion Municipal,Marion,IN,USA,40.49,-85.68,False
N00,Maben,Lexington,NY,USA,42.27,-74.39,False
N03,Cortland Cty-Chase,Cortland,NY,USA,42.59,-76.21,False
N04,Griswold,Madison,CT,USA,41.27,-72.55,False
N07,Lincoln Park,Lincoln Park,NJ,USA,40.95,-74.31,False
N10,Perkiomen Valley,Collegeville,PA,USA,40.20,-75.43,False
N12,Lakewood,Lakewood,NJ,USA,40.07,-74.18,False
N13,Bloomsburg Muni,Bloomsburg,PA,USA,41.00,-76.44,False
N14,Flying W,Lumbrerton,NJ,USA,39.93,-74.81,False
N23,Sidney Muni,Sidney,NY,USA,42.30,-75.42,False
N24,Questa Municipal Nr 2,Questa,NM,USA,36.80,-105.60,False
N25,Westport,Westport NY,NY,USA,44.16,-73.43,False
N27,Bradford County,Towanda,PA,USA,41.74,-76.44,False
N29,Magdalena,Magdalena,NM,USA,34.09,-107.30,False
N30,Cherry Ridge,Honesdale,PA,USA,41.52,-75.25,False
N35,Punxsutawney Muni,Punxsutawney,PA,USA,40.97,-78.93,False
N37,Monticello,Monticello,NY,USA,41.62,-74.70,False
N38,Grand Canyon State,Wellsboro,PA,USA,41.73,-77.40,False
N40,Sky Manor,Pittstown,NJ,USA,40.57,-74.98,False
N47,Pottstown Muni,Pottstown,PA,USA,40.26,-75.67,False
N51,Solberg-Hunterdon,Readington,NJ,USA,40.58,-74.74,False
N53,Stroudsburg-Pocono,East Stroudsburg,PA,USA,41.04,-75.16,False
N57,New Garden Flying,Toughkenamon,PA,USA,39.83,-75.77,False
N66,Oneonta Muni,Oneonta,NY,USA,42.52,-75.06,False
N67,Wings,Ambler,PA,USA,40.14,-75.27,False
N68,Chambersburg Muni,Chambersburg,PA,USA,39.97,-77.64,False
N69,Stormville,Stormville,NY,USA,41.58,-73.73,False
N72,Warwick Muni,Warwick,NY,USA,41.29,-74.29,False
N73,Red Lion,Vincentown,NJ,USA,39.90,-74.75,False
N79,Northumberland Cty,Shamokin,PA,USA,40.84,-76.55,False
N81,Hammonton Muni,Hammonton,NJ,USA,39.67,-74.76,False
N82,Wurtsboro-Sullivan Cty,Wurtsboro,NY,USA,41.60,-74.46,False
N85,Alexandria,Pittstown,NJ,USA,40.59,-75.02,False
N87,Trenton-Robbinsville,Robbinsville,NJ,USA,40.21,-74.60,False
N89,Joseph Y. Resnick,Ellenville,NY,USA,41.73,-74.38,False
N93,New Golovin,Golovin,AK,USA,64.55,-163.01,False
N99,Brandywine,West Chester,PA,USA,39.99,-75.58,False
NC14,Rockingham County NC Shiloh,Reidsville,NC,USA,36.44,-79.85,False
NC67,Ashe County,West Jefferson,NC,USA,36.43,-81.42,False
ND06,Cavalier Municipal,Cavalier,ND,USA,48.78,-97.63,False
ND12,Ellendale Municipal,Ellendale,ND,USA,46.01,-98.51,False
ND17,Harvey Municipal,Harvey,ND,USA,47.79,-99.93,False
ND26,Kenmare Municipal,Kenmare,ND,USA,48.67,-102.05,False
ND28,Lakota Municipal,Lakota,ND,USA,48.03,-98.33,False
ND29,La Moure Rott Municipal,La Moure (New Site),ND,USA,46.35,-98.28,False
ND33,Linton Municipal,Linton,ND,USA,46.22,-100.25,False
ND44,Mott Municipal,Mott,ND,USA,46.36,-102.32,False
ND66,Washburn Municipal,Washburn,ND,USA,47.35,-101.03,False
NEW,Lakefront,New Orleans,LA,USA,30.04,-90.03,False
NH12,Plymouth Municipal,Plymouth,NH,USA,43.78,-71.75,False
NK03,Kamp,Durhamville,NY,USA,43.13,-75.65,False
NQA,Millington Municipal,Millington,TN,USA,35.36,-89.87,False
NRN,Norton Municipal,Norton,KS,USA,39.85,-99.89,False
NUL,Nulato,Nulato,AK,USA,64.73,-158.07,False
NVD,Nevada Municipal,Nevada,MO,USA,37.85,-94.30,False
NY0,Fulton Cty,Johnstown,NY,USA,43.00,-74.33,False
O02,Nervino,Beckwourth,CA,USA,39.82,-120.35,False
O05,Rogers,Chester,CA,USA,40.28,-121.24,False
O08,Colusa County,Colusa,CA,USA,39.18,-121.99,False
O09,Round Valley,Covelo,CA,USA,39.79,-123.27,False
O11,Cherokee Nation,Stilwell,OK,USA,35.76,-94.65,False
O15,Turlock Municipal,Turlock,CA,USA,37.49,-120.70,False
O16,Garberville,Garberville,CA,USA,40.09,-123.81,False
O17,Nevada County  Air Park,Grass Valley,CA,USA,39.22,-121.00,False
O19,Kneeland,Eureka,CA,USA,40.72,-123.93,False
O21,Hoopa,Hoopa,CA,USA,41.04,-123.67,False
O22,Columbia,Columbia,CA,USA,38.03,-120.41,False
O24,Lee Vining,Lee Vining,CA,USA,37.96,-119.11,False
O26,Lone Pine,Lone Pine,CA,USA,36.59,-118.05,False
O27,Oakdale,Oakdale,CA,USA,37.76,-120.80,False
O28,Ells Field-Willits Municipal,Willits,CA,USA,39.45,-123.37,False
O31,Healdsburg Municipal,Healdsburg,CA,USA,38.65,-122.90,False
O32,Reedley Municipal,Reedley,CA,USA,36.67,-119.45,False
O35,Hollis Municipal,Hollis,OK,USA,34.71,-99.91,False
O37,Haigh,Orland,CA,USA,39.72,-122.15,False
O41,Watts-Woodland,Woodland,CA,USA,38.67,-121.87,False
O42,Woodlake,Woodlake,CA,USA,36.40,-119.11,False
O43,Yerington Municipal,Yerington,NV,USA,39.00,-119.16,False
O45,Hooker Municipal,Hooker,OK,USA,36.86,-101.23,False
O46,Weed,Weed,CA,USA,41.47,-122.45,False
O47,Prague Municipal,Prague,OK,USA,35.48,-96.72,False
O48,Little River,Little River,CA,USA,39.26,-123.75,False
O52,Sutter County,Yuba City,CA,USA,39.13,-121.61,False
O53,Medford Municipal,Medford,OK,USA,36.79,-97.75,False
O54,Lonnie Pool /Weaverville,Weaverville,CA,USA,40.75,-122.92,False
O57,Bryant,Bridgeport,CA,USA,38.26,-119.23,False
O59,Cedarville,Cedarville,CA,USA,41.55,-120.17,False
O60,Cloverdale Municipal,Cloverdale,CA,USA,38.77,-122.99,False
O61,Cameron Airpark,Cameron Park,CA,USA,38.68,-120.99,False
O65,Okeene Municipal,Okeene,OK,USA,36.11,-98.31,False
O68,Mariposa-Yosemite,Mariposa,CA,USA,37.51,-120.04,False
O69,Petaluma Municipal,Petaluma,CA,USA,38.26,-122.61,False
O70,Westover Field Amador County,Jackson,CA,USA,38.38,-120.79,False
O81,Tulelake Municipal,Tulelake,CA,USA,41.89,-121.36,False
O85,Benton,Redding,CA,USA,40.57,-122.41,False
O86,Trinity Center,Trinity Center,CA,USA,40.98,-122.69,False
O88,Rio Vista Municipal,Rio Vista,CA,USA,38.19,-121.70,False
O89,Fall River Mills,Fall River Mills,CA,USA,41.02,-121.43,False
OAJ,Albert J Ellis,Jacksonville,NC,USA,34.83,-77.61,False
OAK,Metropolitan Oakland International,Oakland,CA,USA,37.72,-122.22,False
OAR,Marina Municipal,Marina,CA,USA,36.68,-121.76,False
OBE,Okeechobee County,Okeechobee,FL,USA,27.26,-80.85,False
OBU,Kobuk,Kobuk,AK,USA,66.91,-156.86,False
OCF,Ocala Regional/Jim Taylor,Ocala,FL,USA,29.17,-82.22,False
OCH,Nacogdoches-A.L. Mangham Jr. Regional,Nacogdoches,TX,USA,31.58,-94.71,False
OCQ,Oconto Municipal,Oconto,WI,USA,44.87,-87.91,False
OCW,Warren,Washington,NC,USA,35.57,-77.05,False
ODO,Odessa-Schlemeyer,Odessa,TX,USA,31.92,-102.39,False
ODX,Evelyn Sharp,Ord,NE,USA,41.62,-98.95,False
OEB,Branch County Memorial,Coldwater,MI,USA,41.93,-85.05,False
OEL,Oakley Municipal,Oakley,KS,USA,39.11,-100.82,False
OEO,L. O. Simenstad Municipal,Osceola,WI,USA,45.31,-92.69,False
OFK,Karl Stefan Memorial,Norfolk,NE,USA,41.99,-97.44,False
OFP,Hanover County Municipal,Richmond,VA,USA,37.71,-77.44,False
OGA,Searle,Ogallala,NE,USA,41.12,-101.77,False
OGB,Orangeburg Municipal,Orangeburg,SC,USA,33.46,-80.86,False
OGD,Ogden-Hinckley,Ogden,UT,USA,41.20,-112.01,False
OGG,Kahului,Kahului,HI,USA,20.90,-156.43,False
OGM,Ontonagon County,Ontonagon,MI,USA,46.85,-89.37,False
OGS,Ogdensburg Intl,Ogdensburg,NY,USA,44.68,-75.47,False
OH17,Henry County,Napoleon,OH,USA,41.37,-84.07,False
OH21,Huron County,Norwalk,OH,USA,41.24,-82.55,False
